sample,cell_barcode,clone_id
RA19_02-42_3,cell_535,2
RA19_02-42_3,cell_538,2
RA19_02-42_3,cell_540,2
RA19_02-42_3,cell_559,2
RA19_02-42_3,cell_561,2
RA19_02-42_3,cell_567,2
RA19_02-42_3,cell_571,2
RA19_02-42_3,cell_573,2
RA19_02-42_3,cell_583,2
RA19_02-42_3,cell_584,2
RA19_02-42_3,cell_586,2
RA19_02-42_3,cell_626,2
RA19_02-42_3,cell_638,2
RA19_02-42_3,cell_643,2
RA19_02-42_3,cell_662,2
RA19_02-42_3,cell_674,2
RA19_02-42_3,cell_678,2
RA19_02-42_3,cell_683,2
RA19_02-42_3,cell_690,2
RA19_02-42_3,cell_697,2
RA19_02-42_3,cell_712,2
RA19_02-42_3,cell_714,2
RA19_02-42_3,cell_716,2
RA19_02-42_3,cell_718,2
RA19_02-42_3,cell_719,2
RA19_02-42_3,cell_740,2
RA19_02-42_3,cell_748,2
RA19_02-42_3,cell_752,2
RA19_02-42_3,cell_77,2
RA19_02-42_3,cell_773,2
RA19_02-42_3,cell_780,2
RA19_02-42_3,cell_781,2
RA19_02-42_3,cell_795,2
RA19_02-42_3,cell_8,2
RA19_02-42_3,cell_824,2
RA19_02-42_3,cell_83,2
RA19_02-42_3,cell_841,2
RA19_02-42_3,cell_843,2
RA19_02-42_3,cell_868,2
RA19_02-42_3,cell_872,2
RA19_02-42_3,cell_873,2
RA19_02-42_3,cell_889,2
RA19_02-42_3,cell_904,2
RA19_02-42_3,cell_909,2
RA19_02-42_3,cell_91,2
RA19_02-42_3,cell_921,2
RA19_02-42_3,cell_924,2
RA19_02-42_3,cell_931,2
RA19_02-42_3,cell_94,2
RA19_02-42_3,cell_946,2
RA19_02-42_3,cell_956,2
RA19_02-42_3,cell_96,2
RA19_02-42_3,cell_961,2
RA19_02-42_3,cell_967,2
RA19_02-37_1,cell_10,2
RA19_02-37_1,cell_1000,2
RA19_02-37_1,cell_1006,2
RA19_02-37_1,cell_1008,2
RA19_02-37_1,cell_1020,2
RA19_02-37_1,cell_1025,2
RA19_02-37_1,cell_1028,2
RA19_02-37_1,cell_103,2
RA19_02-37_1,cell_1032,2
RA19_02-37_1,cell_1036,2
RA19_02-37_1,cell_1038,2
RA19_02-37_1,cell_104,2
RA19_02-37_1,cell_1046,2
RA19_02-37_1,cell_1048,2
RA19_02-37_1,cell_1049,2
RA19_02-37_1,cell_1051,2
RA19_02-37_1,cell_1054,2
RA19_02-37_1,cell_1055,2
RA19_02-37_1,cell_1056,2
RA19_02-37_1,cell_1058,2
RA19_02-37_1,cell_1059,2
RA19_02-37_1,cell_107,2
RA19_02-37_1,cell_1070,2
RA19_02-37_1,cell_1071,2
RA19_02-37_1,cell_1073,2
RA19_02-37_1,cell_1077,2
RA19_02-37_1,cell_1078,2
RA19_02-37_1,cell_108,2
RA19_02-37_1,cell_1082,2
RA19_02-37_1,cell_1083,2
RA19_02-37_1,cell_1085,2
RA19_02-37_1,cell_1088,2
RA19_02-37_1,cell_1091,2
RA19_02-37_1,cell_1093,2
RA19_02-37_1,cell_1094,2
RA19_02-37_1,cell_1095,2
RA19_02-37_1,cell_1096,2
RA19_02-37_1,cell_110,2
RA19_02-37_1,cell_1101,2
RA19_02-37_1,cell_1104,2
RA19_02-37_1,cell_1106,2
RA19_02-37_1,cell_1109,2
RA19_02-37_1,cell_1114,2
RA19_02-37_1,cell_1117,2
RA19_02-37_1,cell_1118,2
RA19_02-37_1,cell_1132,2
RA19_02-37_1,cell_1134,2
RA19_02-37_1,cell_1135,2
RA19_02-37_1,cell_1139,2
RA19_02-37_1,cell_1143,2
RA19_02-37_1,cell_1148,2
RA19_02-37_1,cell_1155,2
RA19_02-37_1,cell_1157,2
RA19_02-37_1,cell_1163,2
RA19_02-37_1,cell_1164,2
RA19_02-37_1,cell_1165,2
RA19_02-37_1,cell_1167,2
RA19_02-37_1,cell_1173,2
RA19_02-37_1,cell_1177,2
RA19_02-37_1,cell_1179,2
RA19_02-37_1,cell_1183,2
RA19_02-37_1,cell_1190,2
RA19_02-37_1,cell_1197,2
RA19_02-37_1,cell_1199,2
RA19_02-37_1,cell_1201,2
RA19_02-37_1,cell_1205,2
RA19_02-37_1,cell_1217,2
RA19_02-37_1,cell_1218,2
RA19_02-37_1,cell_1220,2
RA19_02-37_1,cell_1223,2
RA19_02-37_1,cell_1224,2
RA19_02-37_1,cell_1227,2
RA19_02-37_1,cell_1228,2
RA19_02-37_1,cell_1231,2
RA19_02-37_1,cell_1232,2
RA19_02-37_1,cell_1233,2
RA19_02-37_1,cell_1237,2
RA19_02-37_1,cell_1243,2
RA19_02-37_1,cell_1244,2
RA19_02-37_1,cell_1245,2
RA19_02-37_1,cell_1249,2
RA19_02-37_1,cell_1250,2
RA19_02-37_1,cell_1251,2
RA19_02-37_1,cell_1256,2
RA19_02-37_1,cell_1261,2
RA19_02-37_1,cell_1264,2
RA19_02-37_1,cell_1266,2
RA19_02-37_1,cell_1268,2
RA19_02-37_1,cell_127,2
RA19_02-37_1,cell_1272,2
RA19_02-37_1,cell_1276,2
RA19_02-37_1,cell_1281,2
RA19_02-37_1,cell_1284,2
RA19_02-37_1,cell_1285,2
RA19_02-37_1,cell_1286,2
RA19_02-37_1,cell_1297,2
RA19_02-37_1,cell_1298,2
RA19_02-37_1,cell_1299,2
RA19_02-37_1,cell_13,2
RA19_02-37_1,cell_130,2
RA19_02-37_1,cell_1301,2
RA19_02-37_1,cell_1302,2
RA19_02-37_1,cell_1309,2
RA19_02-37_1,cell_131,2
RA19_02-37_1,cell_1311,2
RA19_02-37_1,cell_1315,2
RA19_02-37_1,cell_1317,2
RA19_02-37_1,cell_1318,2
RA19_02-37_1,cell_1322,2
RA19_02-37_1,cell_1323,2
RA19_02-37_1,cell_1325,2
RA19_02-37_1,cell_1327,2
RA19_02-37_1,cell_1329,2
RA19_02-37_1,cell_1332,2
RA19_02-37_1,cell_1336,2
RA19_02-37_1,cell_134,2
RA19_02-37_1,cell_1342,2
RA19_02-37_1,cell_1343,2
RA19_02-37_1,cell_1344,2
RA19_02-37_1,cell_1348,2
RA19_02-37_1,cell_1353,2
RA19_02-37_1,cell_1354,2
RA19_02-37_1,cell_1356,2
RA19_02-37_1,cell_1358,2
RA19_02-37_1,cell_1365,2
RA19_02-37_1,cell_1366,2
RA19_02-37_1,cell_1369,2
RA19_02-37_1,cell_1370,2
RA19_02-37_1,cell_1372,2
RA19_02-37_1,cell_1375,2
RA19_02-37_1,cell_1376,2
RA19_02-37_1,cell_1378,2
RA19_02-37_1,cell_1379,2
RA19_02-37_1,cell_1382,2
RA19_02-37_1,cell_1388,2
RA19_02-37_1,cell_1389,2
RA19_02-37_1,cell_139,2
RA19_02-37_1,cell_1393,2
RA19_02-37_1,cell_1394,2
RA19_02-37_1,cell_1397,2
RA19_02-37_1,cell_1399,2
RA19_02-37_1,cell_14,2
RA19_02-37_1,cell_1404,2
RA19_02-37_1,cell_1406,2
RA19_02-37_1,cell_1408,2
RA19_02-37_1,cell_1417,2
RA19_02-37_1,cell_1421,2
RA19_02-37_1,cell_1423,2
RA19_02-37_1,cell_1424,2
RA19_02-37_1,cell_1425,2
RA19_02-37_1,cell_1428,2
RA19_02-37_1,cell_1429,2
RA19_02-37_1,cell_1430,2
RA19_02-37_1,cell_1432,2
RA19_02-37_1,cell_1436,2
RA19_02-37_1,cell_1442,2
RA19_02-37_1,cell_1444,2
RA19_02-37_1,cell_1445,2
RA19_02-37_1,cell_145,2
RA19_02-37_1,cell_1454,2
RA19_02-37_1,cell_1457,2
RA19_02-37_1,cell_1458,2
RA19_02-37_1,cell_1461,2
RA19_02-37_1,cell_1465,2
RA19_02-37_1,cell_1467,2
RA19_02-37_1,cell_1471,2
RA19_02-37_1,cell_1476,2
RA19_02-37_1,cell_1485,2
RA19_02-37_1,cell_1486,2
RA19_02-37_1,cell_1489,2
RA19_02-37_1,cell_149,2
RA19_02-37_1,cell_1491,2
RA19_02-37_1,cell_1493,2
RA19_02-37_1,cell_1502,2
RA19_02-37_1,cell_1504,2
RA19_02-37_1,cell_1506,2
RA19_02-37_1,cell_1507,2
RA19_02-37_1,cell_1508,2
RA19_02-37_1,cell_1513,2
RA19_02-37_1,cell_1518,2
RA19_02-37_1,cell_1520,2
RA19_02-37_1,cell_1521,2
RA19_02-37_1,cell_1524,2
RA19_02-37_1,cell_1528,2
RA19_02-37_1,cell_1529,2
RA19_02-37_1,cell_1530,2
RA19_02-37_1,cell_1531,2
RA19_02-37_1,cell_1535,2
RA19_02-37_1,cell_1536,2
RA19_02-37_1,cell_1542,2
RA19_02-37_1,cell_155,2
RA19_02-37_1,cell_1552,2
RA19_02-37_1,cell_1553,2
RA19_02-37_1,cell_1558,2
RA19_02-37_1,cell_1562,2
RA19_02-37_1,cell_1565,2
RA19_02-37_1,cell_1571,2
RA19_02-37_1,cell_1573,2
RA19_02-37_1,cell_1576,2
RA19_02-37_1,cell_1578,2
RA19_02-37_1,cell_1579,2
RA19_02-37_1,cell_1584,2
RA19_02-37_1,cell_159,2
RA19_02-37_1,cell_1590,2
RA19_02-37_1,cell_1591,2
RA19_02-37_1,cell_1594,2
RA19_02-37_1,cell_1595,2
RA19_02-37_1,cell_1596,2
RA19_02-37_1,cell_1598,2
RA19_02-37_1,cell_16,2
RA19_02-37_1,cell_160,2
RA19_02-37_1,cell_1600,2
RA19_02-37_1,cell_1602,2
RA19_02-37_1,cell_1604,2
RA19_02-37_1,cell_1605,2
RA19_02-37_1,cell_1607,2
RA19_02-37_1,cell_1617,2
RA19_02-37_1,cell_1621,2
RA19_02-37_1,cell_1626,2
RA19_02-37_1,cell_1628,2
RA19_02-37_1,cell_1630,2
RA19_02-37_1,cell_1636,2
RA19_02-37_1,cell_1638,2
RA19_02-37_1,cell_164,2
RA19_02-37_1,cell_1641,2
RA19_02-37_1,cell_1645,2
RA19_02-37_1,cell_1650,2
RA19_02-37_1,cell_1655,2
RA19_02-37_1,cell_1656,2
RA19_02-37_1,cell_1657,2
RA19_02-37_1,cell_1658,2
RA19_02-37_1,cell_1661,2
RA19_02-37_1,cell_1664,2
RA19_02-37_1,cell_1666,2
RA19_02-37_1,cell_1670,2
RA19_02-37_1,cell_1678,2
RA19_02-37_1,cell_168,2
RA19_02-37_1,cell_1684,2
RA19_02-37_1,cell_1690,2
RA19_02-37_1,cell_1691,2
RA19_02-37_1,cell_1693,2
RA19_02-37_1,cell_1698,2
RA19_02-37_1,cell_1699,2
RA19_02-37_1,cell_17,2
RA19_02-37_1,cell_170,2
RA19_02-37_1,cell_1709,2
RA19_02-37_1,cell_171,2
RA19_02-37_1,cell_1712,2
RA19_02-37_1,cell_1715,2
RA19_02-37_1,cell_1719,2
RA19_02-37_1,cell_1720,2
RA19_02-37_1,cell_1721,2
RA19_02-37_1,cell_1724,2
RA19_02-37_1,cell_1730,2
RA19_02-37_1,cell_1731,2
RA19_02-37_1,cell_1732,2
RA19_02-37_1,cell_1735,2
RA19_02-37_1,cell_1738,2
RA19_02-37_1,cell_174,2
RA19_02-37_1,cell_1741,2
RA19_02-37_1,cell_1742,2
RA19_02-37_1,cell_1743,2
RA19_02-37_1,cell_1749,2
RA19_02-37_1,cell_1751,2
RA19_02-37_1,cell_1760,2
RA19_02-37_1,cell_1763,2
RA19_02-37_1,cell_1764,2
RA19_02-37_1,cell_1766,2
RA19_02-37_1,cell_1770,2
RA19_02-37_1,cell_1771,2
RA19_02-37_1,cell_1776,2
RA19_02-37_1,cell_179,2
RA19_02-37_1,cell_1797,2
RA19_02-37_1,cell_1800,2
RA19_02-37_1,cell_1801,2
RA19_02-37_1,cell_1802,2
RA19_02-37_1,cell_1803,2
RA19_02-37_1,cell_1805,2
RA19_02-37_1,cell_1806,2
RA19_02-37_1,cell_1807,2
RA19_02-37_1,cell_181,2
RA19_02-37_1,cell_1813,2
RA19_02-37_1,cell_1815,2
RA19_02-37_1,cell_1818,2
RA19_02-37_1,cell_1825,2
RA19_02-37_1,cell_1828,2
RA19_02-37_1,cell_183,2
RA19_02-37_1,cell_1838,2
RA19_02-37_1,cell_1840,2
RA19_02-37_1,cell_1842,2
RA19_02-37_1,cell_1844,2
RA19_02-37_1,cell_1845,2
RA19_02-37_1,cell_1847,2
RA19_02-37_1,cell_1850,2
RA19_02-37_1,cell_1854,2
RA19_02-37_1,cell_1868,2
RA19_02-37_1,cell_1869,2
RA19_02-37_1,cell_1874,2
RA19_02-37_1,cell_1875,2
RA19_02-37_1,cell_1879,2
