sample_name,cell_barcode,final_clone_id
BPA-3-RSX,cell_1934,3
BPA-3-RSX,cell_1128,3
BPA-3-RSX,cell_1086,3
BPA-3-RSX,cell_2274,3
BPA-3-RSX,cell_1911,3
BPA-3-RSX,cell_1059,3
BPA-3-RSX,cell_1001,3
BPA-3-RSX,cell_2239,3
BPA-3-RSX,cell_2590,3
BPA-3-RSX,cell_1579,3
BPA-3-RSX,cell_1789,3
BPA-3-RSX,cell_2368,3
BPA-3-RSX,cell_674,3
BPA-3-RSX,cell_1876,3
BPA-3-RSX,cell_1106,3
BPA-3-RSX,cell_83,3
BPA-3-RSX,cell_914,3
BPA-3-RSX,cell_1407,3
BPA-3-RSX,cell_2102,3
BPA-3-RSX,cell_2132,3
BPA-3-RSX,cell_321,3
BPA-3-RSX,cell_1173,3
BPA-3-RSX,cell_1852,3
BPA-3-RSX,cell_2084,3
BPA-3-RSX,cell_285,3
BPA-3-RSX,cell_475,3
BPA-3-RSX,cell_2544,3
BPA-3-RSX,cell_573,3
BPA-3-RSX,cell_580,3
BPA-3-RSX,cell_802,3
BPA-3-RSX,cell_2151,3
BPA-3-RSX,cell_283,3
BPA-3-RSX,cell_744,3
BPA-3-RSX,cell_479,3
BPA-3-RSX,cell_1055,3
BPA-3-RSX,cell_1568,3
BPA-3-RSX,cell_1395,3
BPA-3-RSX,cell_1085,3
BPA-3-RSX,cell_2384,3
BPA-3-RSX,cell_229,3
BPA-3-RSX,cell_2004,3
BPA-3-RSX,cell_1826,3
BPA-3-RSX,cell_1788,3
BPA-3-RSX,cell_1591,3
BPA-3-RSX,cell_2510,3
BPA-3-RSX,cell_296,3
BPA-3-RSX,cell_2047,3
BPA-3-RSX,cell_1117,3
BPA-3-RSX,cell_306,3
BPA-3-RSX,cell_600,3
BPA-3-RSX,cell_2175,3
BPA-3-RSX,cell_467,3
BPA-3-RSX,cell_1780,3
BPA-3-RSX,cell_1979,3
BPA-3-RSX,cell_1362,3
BPA-3-RSX,cell_1970,3
BPA-3-RSX,cell_1122,3
BPA-3-RSX,cell_2194,3
BPA-3-RSX,cell_2358,3
BPA-3-RSX,cell_1317,3
BPA-3-RSX,cell_1899,3
BPA-3-RSX,cell_1424,3
BPA-3-RSX,cell_1254,3
BPA-3-RSX,cell_2190,3
BPA-3-RSX,cell_605,3
BPA-3-RSX,cell_533,3
BPA-3-RSX,cell_1820,3
BPA-3-RSX,cell_442,3
BPA-3-RSX,cell_2029,3
BPA-3-RSX,cell_2382,3
BPA-3-RSX,cell_633,3
BPA-3-RSX,cell_1837,3
BPA-3-RSX,cell_1794,3
BPA-3-RSX,cell_1264,3
BPA-3-RSX,cell_1812,3
BPA-3-RSX,cell_2045,3
BPA-3-RSX,cell_2632,3
BPA-3-RSX,cell_822,3
BPA-3-RSX,cell_1427,3
BPA-3-RSX,cell_2453,3
BPA-3-RSX,cell_1752,3
BPA-3-RSX,cell_686,3
BPA-3-RSX,cell_511,3
BPA-3-RSX,cell_1839,3
BPA-3-RSX,cell_1556,3
BPA-3-RSX,cell_2609,3
BPA-3-RSX,cell_894,3
BPA-3-RSX,cell_837,3
BPA-3-RSX,cell_1263,3
BPA-3-RSX,cell_888,3
BPA-3-RSX,cell_904,3
BPA-3-RSX,cell_69,3
BPA-3-RSX,cell_901,3
BPA-3-RSX,cell_737,3
BPA-3-RSX,cell_2035,3
BPA-3-RSX,cell_1185,3
BPA-3-RSX,cell_700,3
BPA-3-RSX,cell_2425,3
BPA-3-RSX,cell_873,3
BPA-3-RSX,cell_2628,3
BPA-3-RSX,cell_94,3
BPA-3-RSX,cell_171,3
BPA-3-RSX,cell_604,3
BPA-3-RSX,cell_125,3
BPA-3-RSX,cell_2380,3
BPA-3-RSX,cell_1973,3
BPA-3-RSX,cell_1588,3
BPA-3-RSX,cell_549,3
BPA-3-RSX,cell_1967,3
BPA-3-RSX,cell_2285,3
BPA-3-RSX,cell_968,3
BPA-3-RSX,cell_2271,3
BPA-3-RSX,cell_836,3
BPA-3-RSX,cell_130,3
BPA-3-RSX,cell_2125,3
BPA-3-RSX,cell_1623,3
BPA-3-RSX,cell_681,3
BPA-3-RSX,cell_1464,3
BPA-3-RSX,cell_1668,3
BPA-3-RSX,cell_1624,3
BPA-3-RSX,cell_2240,3
BPA-3-RSX,cell_645,3
BPA-3-RSX,cell_2413,3
BPA-3-RSX,cell_24,3
BPA-3-RSX,cell_1577,3
BPA-3-RSX,cell_1302,3
BPA-3-RSX,cell_669,3
BPA-3-RSX,cell_531,3
BPA-3-RSX,cell_252,3
BPA-3-RSX,cell_936,3
BPA-3-RSX,cell_318,3
BPA-3-RSX,cell_483,3
BPA-3-RSX,cell_72,3
BPA-3-RSX,cell_2435,3
BPA-3-RSX,cell_1346,3
BPA-3-RSX,cell_2144,3
BPA-3-RSX,cell_2580,3
BPA-3-RSX,cell_2606,3
BPA-3-RSX,cell_796,3
BPA-3-RSX,cell_2403,3
BPA-3-RSX,cell_927,3
BPA-3-RSX,cell_2013,3
BPA-3-RSX,cell_268,3
BPA-3-RSX,cell_1140,3
BPA-3-RSX,cell_2522,3
BPA-3-RSX,cell_210,3
BPA-3-RSX,cell_1428,3
BPA-3-RSX,cell_347,3
BPA-3-RSX,cell_129,3
BPA-3-RSX,cell_1336,3
BPA-3-RSX,cell_2489,3
BPA-3-RSX,cell_337,3
BPA-3-RSX,cell_71,3
BPA-3-RSX,cell_1757,3
BPA-3-RSX,cell_2385,3
BPA-3-RSX,cell_1224,3
BPA-3-RSX,cell_2659,3
BPA-3-RSX,cell_240,3
BPA-3-RSX,cell_1368,3
BPA-3-RSX,cell_1747,3
BPA-3-RSX,cell_2041,3
BPA-3-RSX,cell_2524,3
BPA-3-RSX,cell_335,3
BPA-3-RSX,cell_1102,3
BPA-3-RSX,cell_387,3
BPA-3-RSX,cell_1176,3
BPA-3-RSX,cell_1954,3
BPA-3-RSX,cell_528,3
BPA-3-RSX,cell_1865,3
BPA-3-RSX,cell_513,3
BPA-3-RSX,cell_1487,3
BPA-3-RSX,cell_944,3
BPA-3-RSX,cell_706,3
BPA-3-RSX,cell_128,3
BPA-3-RSX,cell_1838,3
BPA-3-RSX,cell_1515,3
BPA-3-RSX,cell_2486,3
BPA-3-RSX,cell_2099,3
BPA-3-RSX,cell_1792,3
BPA-3-RSX,cell_1857,3
BPA-3-RSX,cell_1803,3
BPA-3-RSX,cell_2109,3
BPA-3-RSX,cell_2299,3
BPA-3-RSX,cell_1768,3
BPA-3-RSX,cell_1403,3
BPA-3-RSX,cell_2265,3
BPA-3-RSX,cell_2298,3
BPA-3-RSX,cell_1581,3
BPA-3-RSX,cell_2339,3
BPA-3-RSX,cell_187,3
BPA-3-RSX,cell_993,3
BPA-3-RSX,cell_2507,3
BPA-3-RSX,cell_1318,3
BPA-3-RSX,cell_717,3
BPA-3-RSX,cell_2355,3
BPA-3-RSX,cell_32,3
BPA-3-RSX,cell_1390,3
BPA-3-RSX,cell_2066,3
BPA-3-RSX,cell_2476,3
BPA-3-RSX,cell_1028,3
BPA-3-RSX,cell_1166,3
BPA-3-RSX,cell_1459,3
BPA-3-RSX,cell_1172,3
BPA-3-RSX,cell_2293,3
BPA-3-RSX,cell_2508,3
BPA-3-RSX,cell_567,3
BPA-3-RSX,cell_2613,3
BPA-3-RSX,cell_1142,3
BPA-3-RSX,cell_2112,3
BPA-3-RSX,cell_775,3
BPA-3-RSX,cell_2052,3
BPA-3-RSX,cell_2367,3
BPA-3-RSX,cell_345,3
BPA-3-RSX,cell_900,3
BPA-3-RSX,cell_1607,3
BPA-3-RSX,cell_1473,3
BPA-3-RSX,cell_389,3
BPA-3-RSX,cell_627,3
BPA-3-RSX,cell_2191,3
BPA-3-RSX,cell_2300,3
BPA-3-RSX,cell_1386,3
BPA-3-RSX,cell_1120,3
BPA-3-RSX,cell_242,3
BPA-3-RSX,cell_1003,3
BPA-3-RSX,cell_1708,3
BPA-3-RSX,cell_1429,3
BPA-3-RSX,cell_1670,3
BPA-3-RSX,cell_2390,3
BPA-3-RSX,cell_1226,3
BPA-3-RSX,cell_916,3
BPA-3-RSX,cell_1178,3
BPA-3-RSX,cell_525,3
BPA-3-RSX,cell_190,3
BPA-3-RSX,cell_320,3
