sample,cell_barcode,clone_id
RA15_16-32_4,cell_4,2
RA15_16-32_4,cell_407,2
RA15_16-32_4,cell_419,2
RA15_16-32_4,cell_425,2
RA15_16-32_4,cell_43,2
RA15_16-32_4,cell_431,2
RA15_16-32_4,cell_440,2
RA15_16-32_4,cell_443,2
RA15_16-32_4,cell_444,2
RA15_16-32_4,cell_447,2
RA15_16-32_4,cell_45,2
RA15_16-32_4,cell_453,2
RA15_16-32_4,cell_459,2
RA15_16-32_4,cell_463,2
RA15_16-32_4,cell_464,2
RA15_16-32_4,cell_47,2
RA15_16-32_4,cell_49,2
RA15_16-32_4,cell_496,2
RA15_16-32_4,cell_50,2
RA15_16-32_4,cell_502,2
RA15_16-32_4,cell_514,2
RA15_16-32_4,cell_515,2
RA15_16-32_4,cell_518,2
RA15_16-32_4,cell_528,2
RA15_16-32_4,cell_53,2
RA15_16-32_4,cell_536,2
RA15_16-32_4,cell_537,2
RA15_16-32_4,cell_545,2
RA15_16-32_4,cell_549,2
RA15_16-32_4,cell_551,2
RA15_16-32_4,cell_555,2
RA15_16-32_4,cell_559,2
RA15_16-32_4,cell_560,2
RA15_16-32_4,cell_564,2
RA15_16-32_4,cell_570,2
RA15_16-32_4,cell_575,2
RA15_16-32_4,cell_576,2
RA15_16-32_4,cell_579,2
RA15_16-32_4,cell_58,2
RA15_16-32_4,cell_581,2
RA15_16-32_4,cell_589,2
RA15_16-32_4,cell_6,2
RA15_16-32_4,cell_601,2
RA15_16-32_4,cell_625,2
RA15_16-32_4,cell_629,2
RA15_16-32_4,cell_631,2
RA15_16-32_4,cell_64,2
RA15_16-32_4,cell_69,2
RA15_16-32_4,cell_81,2
RA15_16-32_4,cell_92,2
RA15_16-32_4,cell_93,2
RA15_16-32_4,cell_95,2
RA15_16-15_3,cell_151,3
RA15_16-15_3,cell_180,3
RA15_16-15_3,cell_217,3
RA15_16-15_3,cell_274,3
RA15_16-21_9,cell_1002,3
RA15_16-21_9,cell_1003,3
RA15_16-21_9,cell_1010,3
RA15_16-21_9,cell_1015,3
RA15_16-21_9,cell_1030,3
RA15_16-21_9,cell_1040,3
RA15_16-21_9,cell_1043,3
RA15_16-21_9,cell_1048,3
RA15_16-21_9,cell_105,3
RA15_16-21_9,cell_1063,3
RA15_16-21_9,cell_1074,3
RA15_16-21_9,cell_1088,3
RA15_16-21_9,cell_1098,3
RA15_16-21_9,cell_1106,3
RA15_16-21_9,cell_1113,3
RA15_16-21_9,cell_1115,3
RA15_16-21_9,cell_1123,3
RA15_16-21_9,cell_1125,3
RA15_16-21_9,cell_1129,3
RA15_16-21_9,cell_1133,3
RA15_16-21_9,cell_1139,3
RA15_16-21_9,cell_1141,3
RA15_16-21_9,cell_1161,3
RA15_16-21_9,cell_117,3
RA15_16-21_9,cell_1170,3
RA15_16-21_9,cell_126,3
RA15_16-21_9,cell_131,3
RA15_16-21_9,cell_138,3
RA15_16-21_9,cell_156,3
RA15_16-21_9,cell_170,3
RA15_16-21_9,cell_180,3
RA15_16-21_9,cell_187,3
RA15_16-21_9,cell_195,3
RA15_16-21_9,cell_20,3
RA15_16-21_9,cell_202,3
RA15_16-21_9,cell_204,3
RA15_16-21_9,cell_212,3
RA15_16-21_9,cell_214,3
RA15_16-21_9,cell_225,3
RA15_16-21_9,cell_230,3
RA15_16-21_9,cell_235,3
RA15_16-21_9,cell_25,3
RA15_16-21_9,cell_253,3
RA15_16-21_9,cell_258,3
RA15_16-21_9,cell_263,3
RA15_16-21_9,cell_270,3
RA15_16-21_9,cell_277,3
RA15_16-21_9,cell_288,3
RA15_16-21_9,cell_325,3
RA15_16-21_9,cell_338,3
RA15_16-21_9,cell_353,3
RA15_16-21_9,cell_36,3
RA15_16-21_9,cell_361,3
RA15_16-21_9,cell_362,3
RA15_16-21_9,cell_363,3
RA15_16-21_9,cell_371,3
RA15_16-21_9,cell_373,3
RA15_16-21_9,cell_388,3
RA15_16-21_9,cell_391,3
RA15_16-21_9,cell_424,3
RA15_16-21_9,cell_425,3
RA15_16-21_9,cell_437,3
RA15_16-21_9,cell_44,3
RA15_16-21_9,cell_442,3
RA15_16-21_9,cell_45,3
RA15_16-21_9,cell_460,3
RA15_16-21_9,cell_470,3
RA15_16-21_9,cell_471,3
RA15_16-21_9,cell_486,3
RA15_16-21_9,cell_500,3
RA15_16-21_9,cell_536,3
RA15_16-21_9,cell_541,3
RA15_16-21_9,cell_548,3
RA15_16-21_9,cell_550,3
RA15_16-21_9,cell_556,3
RA15_16-21_9,cell_562,3
RA15_16-21_9,cell_568,3
RA15_16-21_9,cell_592,3
RA15_16-21_9,cell_597,3
RA15_16-21_9,cell_6,3
RA15_16-21_9,cell_611,3
RA15_16-21_9,cell_619,3
RA15_16-21_9,cell_635,3
RA15_16-21_9,cell_643,3
RA15_16-21_9,cell_647,3
RA15_16-21_9,cell_65,3
RA15_16-21_9,cell_651,3
RA15_16-21_9,cell_654,3
RA15_16-21_9,cell_659,3
RA15_16-21_9,cell_660,3
RA15_16-21_9,cell_662,3
RA15_16-21_9,cell_683,3
RA15_16-21_9,cell_685,3
RA15_16-21_9,cell_686,3
RA15_16-21_9,cell_699,3
RA15_16-21_9,cell_712,3
RA15_16-21_9,cell_717,3
RA15_16-21_9,cell_719,3
RA15_16-21_9,cell_745,3
RA15_16-21_9,cell_757,3
RA15_16-21_9,cell_762,3
RA15_16-21_9,cell_769,3
RA15_16-21_9,cell_785,3
RA15_16-21_9,cell_797,3
RA15_16-21_9,cell_810,3
RA15_16-21_9,cell_818,3
RA15_16-21_9,cell_82,3
RA15_16-21_9,cell_820,3
RA15_16-21_9,cell_821,3
RA15_16-21_9,cell_828,3
RA15_16-21_9,cell_836,3
RA15_16-21_9,cell_863,3
RA15_16-21_9,cell_881,3
RA15_16-21_9,cell_893,3
RA15_16-21_9,cell_907,3
RA15_16-21_9,cell_91,3
RA15_16-21_9,cell_918,3
RA15_16-21_9,cell_920,3
RA15_16-21_9,cell_921,3
RA15_16-21_9,cell_929,3
RA15_16-21_9,cell_932,3
RA15_16-21_9,cell_942,3
RA15_16-21_9,cell_96,3
RA15_16-21_9,cell_963,3
RA15_16-21_9,cell_968,3
RA15_16-21_9,cell_982,3
RA15_16-21_9,cell_993,3
RA15_16-32_4,cell_1,3
RA15_16-32_4,cell_10,3
RA15_16-32_4,cell_101,3
RA15_16-32_4,cell_103,3
RA15_16-32_4,cell_104,3
RA15_16-32_4,cell_105,3
RA15_16-32_4,cell_108,3
RA15_16-32_4,cell_112,3
RA15_16-32_4,cell_113,3
RA15_16-32_4,cell_115,3
RA15_16-32_4,cell_118,3
RA15_16-32_4,cell_119,3
RA15_16-32_4,cell_120,3
RA15_16-32_4,cell_121,3
RA15_16-32_4,cell_123,3
RA15_16-32_4,cell_127,3
RA15_16-32_4,cell_129,3
RA15_16-32_4,cell_13,3
RA15_16-32_4,cell_130,3
RA15_16-32_4,cell_133,3
RA15_16-32_4,cell_135,3
RA15_16-32_4,cell_136,3
RA15_16-32_4,cell_137,3
RA15_16-32_4,cell_138,3
RA15_16-32_4,cell_141,3
RA15_16-32_4,cell_144,3
RA15_16-32_4,cell_146,3
RA15_16-32_4,cell_147,3
RA15_16-32_4,cell_152,3
RA15_16-32_4,cell_153,3
RA15_16-32_4,cell_154,3
RA15_16-32_4,cell_155,3
RA15_16-32_4,cell_158,3
RA15_16-32_4,cell_159,3
RA15_16-32_4,cell_160,3
RA15_16-32_4,cell_163,3
RA15_16-32_4,cell_165,3
RA15_16-32_4,cell_166,3
RA15_16-32_4,cell_172,3
RA15_16-32_4,cell_173,3
RA15_16-32_4,cell_174,3
RA15_16-32_4,cell_175,3
RA15_16-32_4,cell_176,3
RA15_16-32_4,cell_177,3
RA15_16-32_4,cell_178,3
RA15_16-32_4,cell_180,3
RA15_16-32_4,cell_182,3
RA15_16-32_4,cell_184,3
