sample_name,cell_barcode,final_clone_id
RA17_13-34_1,cell_787,1
RA17_13-56_1,cell_1093,1
RA17_13-34_1,cell_46,1
RA17_13-34_1,cell_552,1
RA17_13-56_1,cell_263,1
RA17_13-55_1,cell_905,1
RA17_13-56_1,cell_466,1
RA17_13-55_1,cell_596,1
RA17_13-56_1,cell_1063,1
RA17_13-34_1,cell_262,1
RA17_13-56_1,cell_728,1
RA17_13-56_1,cell_881,1
RA17_13-34_1,cell_607,1
RA17_13-56_1,cell_959,1
RA17_13-55_1,cell_147,1
RA17_13-55_1,cell_882,1
RA17_13-56_1,cell_1108,1
RA17_13-34_1,cell_587,1
RA17_13-34_1,cell_593,1
RA17_13-56_1,cell_300,1
RA17_13-34_1,cell_557,1
RA17_13-56_1,cell_533,1
RA17_13-44_1,cell_990,1
RA17_13-34_1,cell_67,1
RA17_13-56_1,cell_425,1
RA17_13-56_1,cell_19,1
RA17_13-34_1,cell_236,1
RA17_13-56_1,cell_831,1
RA17_13-44_1,cell_1017,1
RA17_13-56_1,cell_1072,1
RA17_13-56_1,cell_1092,1
RA17_13-34_1,cell_616,1
RA17_13-56_1,cell_618,1
RA17_13-44_1,cell_324,1
RA17_13-34_1,cell_658,1
RA17_13-56_1,cell_710,1
RA17_13-34_1,cell_330,1
RA17_13-56_1,cell_995,1
RA17_13-56_1,cell_874,1
RA17_13-34_1,cell_734,1
RA17_13-56_1,cell_239,1
RA17_13-56_1,cell_550,1
RA17_13-56_1,cell_408,1
RA17_13-44_1,cell_829,1
RA17_13-50_1,cell_473,1
RA17_13-56_1,cell_327,1
RA17_13-56_1,cell_535,1
RA17_13-34_1,cell_661,1
RA17_13-34_1,cell_737,1
RA17_13-34_1,cell_388,1
RA17_13-56_1,cell_251,1
RA17_13-34_1,cell_756,1
RA17_13-34_1,cell_128,1
RA17_13-56_1,cell_711,1
RA17_13-50_1,cell_795,1
RA17_13-56_1,cell_333,1
RA17_13-56_1,cell_247,1
RA17_13-34_1,cell_285,1
RA17_13-34_1,cell_357,1
RA17_13-34_1,cell_154,1
RA17_13-56_1,cell_88,1
RA17_13-56_1,cell_1082,1
RA17_13-34_1,cell_568,1
RA17_13-34_1,cell_644,1
RA17_13-56_1,cell_842,1
RA17_13-73_4,cell_1440,1
RA17_13-56_1,cell_926,1
RA17_13-56_1,cell_681,1
RA17_13-34_1,cell_647,1
RA17_13-56_1,cell_315,1
RA17_13-56_1,cell_128,1
RA17_13-34_1,cell_729,1
RA17_13-56_1,cell_659,1
RA17_13-34_1,cell_731,1
RA17_13-34_1,cell_662,1
RA17_13-56_1,cell_150,1
RA17_13-56_1,cell_778,1
RA17_13-34_1,cell_377,1
RA17_13-55_1,cell_724,1
RA17_13-34_1,cell_408,1
RA17_13-56_1,cell_238,1
RA17_13-34_1,cell_332,1
RA17_13-56_1,cell_458,1
RA17_13-56_1,cell_1041,1
RA17_13-56_1,cell_410,1
RA17_13-34_1,cell_415,1
RA17_13-56_1,cell_530,1
RA17_13-56_1,cell_386,1
RA17_13-34_1,cell_499,1
RA17_13-56_1,cell_80,1
RA17_13-34_1,cell_430,1
RA17_13-44_1,cell_1317,1
RA17_13-56_1,cell_18,1
RA17_13-56_1,cell_257,1
RA17_13-67_1,cell_216,1
RA17_13-34_1,cell_468,1
RA17_13-34_1,cell_226,1
RA17_13-56_1,cell_714,1
RA17_13-44_1,cell_785,1
RA17_13-56_1,cell_165,1
RA17_13-34_1,cell_278,1
RA17_13-56_1,cell_830,1
RA17_13-34_1,cell_458,1
RA17_13-34_1,cell_50,1
RA17_13-34_1,cell_650,1
RA17_13-34_1,cell_33,1
RA17_13-56_1,cell_854,1
RA17_13-73_4,cell_379,1
RA17_13-34_1,cell_715,1
RA17_13-34_1,cell_782,1
RA17_13-34_1,cell_198,1
RA17_13-56_1,cell_825,1
RA17_13-56_1,cell_211,1
RA17_13-56_1,cell_50,1
RA17_13-34_1,cell_325,1
RA17_13-44_1,cell_132,1
RA17_13-34_1,cell_1,1
RA17_13-34_1,cell_29,1
RA17_13-56_1,cell_424,1
RA17_13-34_1,cell_753,1
RA17_13-56_1,cell_1037,1
RA17_13-34_1,cell_452,1
RA17_13-56_1,cell_574,1
RA17_13-56_1,cell_1080,1
RA17_13-34_1,cell_123,1
RA17_13-56_1,cell_817,1
RA17_13-56_1,cell_39,1
RA17_13-34_1,cell_800,1
RA17_13-56_1,cell_660,1
RA17_13-34_1,cell_719,1
RA17_13-56_1,cell_544,1
RA17_13-34_1,cell_720,1
RA17_13-56_1,cell_149,1
RA17_13-34_1,cell_265,1
RA17_13-34_1,cell_104,1
RA17_13-56_1,cell_732,1
RA17_13-34_1,cell_724,1
RA17_13-44_1,cell_300,1
RA17_13-34_1,cell_389,1
RA17_13-56_1,cell_794,1
RA17_13-56_1,cell_682,1
RA17_13-56_1,cell_797,1
RA17_13-34_1,cell_496,1
RA17_13-34_1,cell_62,1
RA17_13-56_1,cell_1104,1
RA17_13-55_1,cell_401,1
RA17_13-56_1,cell_538,1
RA17_13-44_1,cell_372,1
RA17_13-56_1,cell_589,1
RA17_13-34_1,cell_743,1
RA17_13-34_1,cell_675,1
RA17_13-34_1,cell_384,1
RA17_13-56_1,cell_223,1
RA17_13-34_1,cell_450,1
RA17_13-56_1,cell_76,1
RA17_13-56_1,cell_511,1
RA17_13-34_1,cell_781,1
RA17_13-34_1,cell_205,1
RA17_13-67_1,cell_456,1
RA17_13-34_1,cell_471,1
RA17_13-56_1,cell_997,1
RA17_13-34_1,cell_97,1
RA17_13-34_1,cell_68,1
RA17_13-34_1,cell_659,1
RA17_13-56_1,cell_875,1
RA17_13-34_1,cell_563,1
RA17_13-56_1,cell_636,1
RA17_13-34_1,cell_139,1
RA17_13-56_1,cell_228,1
RA17_13-34_1,cell_535,1
RA17_13-34_1,cell_190,1
RA17_13-34_1,cell_681,1
RA17_13-56_1,cell_348,1
RA17_13-56_1,cell_905,1
RA17_13-34_1,cell_326,1
RA17_13-34_1,cell_255,1
RA17_13-56_1,cell_720,1
RA17_13-56_1,cell_324,1
RA17_13-34_1,cell_346,1
RA17_13-56_1,cell_376,1
RA17_13-56_1,cell_305,1
RA17_13-34_1,cell_762,1
RA17_13-34_1,cell_393,1
RA17_13-56_1,cell_1117,1
RA17_13-50_1,cell_1046,1
RA17_13-34_1,cell_475,1
RA17_13-50_1,cell_964,1
RA17_13-34_1,cell_612,1
RA17_13-56_1,cell_234,1
RA17_13-55_1,cell_911,1
RA17_13-44_1,cell_1022,1
RA17_13-73_4,cell_235,1
RA17_13-56_1,cell_271,1
RA17_13-56_1,cell_440,1
RA17_13-67_1,cell_387,1
RA17_13-34_1,cell_144,1
RA17_13-56_1,cell_115,1
RA17_13-34_1,cell_73,1
RA17_13-50_1,cell_745,1
RA17_13-34_1,cell_10,1
RA17_13-34_1,cell_92,1
RA17_13-34_1,cell_272,1
RA17_13-56_1,cell_326,1
RA17_13-56_1,cell_503,1
RA17_13-50_1,cell_738,1
RA17_13-34_1,cell_486,1
RA17_13-56_1,cell_415,1
RA17_13-56_1,cell_989,1
RA17_13-34_1,cell_145,1
RA17_13-34_1,cell_695,1
RA17_13-56_1,cell_255,1
RA17_13-34_1,cell_706,1
RA17_13-50_1,cell_776,1
RA17_13-34_1,cell_473,1
RA17_13-34_1,cell_764,1
RA17_13-56_1,cell_483,1
RA17_13-34_1,cell_189,1
RA17_13-56_1,cell_43,1
RA17_13-55_1,cell_265,1
RA17_13-34_1,cell_686,1
RA17_13-44_1,cell_631,1
RA17_13-34_1,cell_697,1
RA17_13-56_1,cell_392,1
RA17_13-34_1,cell_472,1
RA17_13-34_1,cell_395,1
RA17_13-56_1,cell_423,1
RA17_13-56_1,cell_91,1
RA17_13-34_1,cell_75,1
RA17_13-34_1,cell_667,1
RA17_13-56_1,cell_366,1
RA17_13-56_1,cell_164,1
RA17_13-56_1,cell_551,1
RA17_13-34_1,cell_42,1
RA17_13-34_1,cell_449,1
RA17_13-56_1,cell_699,1
RA17_13-34_1,cell_181,1
RA17_13-34_1,cell_660,1
RA17_13-34_1,cell_548,1
RA17_13-50_1,cell_138,1
RA17_13-56_1,cell_342,1
RA17_13-56_1,cell_883,1
RA17_13-56_1,cell_144,1
RA17_13-44_1,cell_612,1
RA17_13-73_4,cell_715,1
RA17_13-56_1,cell_671,1
RA17_13-34_1,cell_554,1
RA17_13-34_1,cell_696,1
RA17_13-34_1,cell_313,1
RA17_13-34_1,cell_54,1
RA17_13-44_1,cell_887,1
RA17_13-34_1,cell_379,1
RA17_13-34_1,cell_263,1
RA17_13-56_1,cell_1031,1
RA17_13-34_1,cell_777,1
RA17_13-34_1,cell_117,1
RA17_13-34_1,cell_741,1
RA17_13-34_1,cell_539,1
RA17_13-55_1,cell_228,1
RA17_13-55_1,cell_587,1
RA17_13-34_1,cell_703,1
RA17_13-56_1,cell_70,1
RA17_13-56_1,cell_297,1
RA17_13-56_1,cell_138,1
RA17_13-56_1,cell_958,1
RA17_13-34_1,cell_261,1
RA17_13-34_1,cell_491,1
RA17_13-56_1,cell_197,1
RA17_13-56_1,cell_225,1
RA17_13-34_1,cell_169,1
RA17_13-56_1,cell_855,1
RA17_13-34_1,cell_223,1
RA17_13-56_1,cell_873,1
RA17_13-44_1,cell_1190,1
RA17_13-34_1,cell_493,1
RA17_13-34_1,cell_55,1
RA17_13-34_1,cell_48,1
RA17_13-56_1,cell_947,1
RA17_13-56_1,cell_1047,1
RA17_13-56_1,cell_632,1
RA17_13-56_1,cell_172,1
RA17_13-56_1,cell_859,1
RA17_13-56_1,cell_8,1
RA17_13-56_1,cell_765,1
RA17_13-56_1,cell_1091,1
RA17_13-34_1,cell_656,1
RA17_13-34_1,cell_678,1
RA17_13-34_1,cell_170,1
RA17_13-56_1,cell_141,1
RA17_13-34_1,cell_225,1
RA17_13-56_1,cell_821,1
RA17_13-56_1,cell_134,1
RA17_13-34_1,cell_109,1
RA17_13-56_1,cell_539,1
RA17_13-56_1,cell_951,1
RA17_13-56_1,cell_69,1
RA17_13-56_1,cell_103,1
RA17_13-56_1,cell_241,1
RA17_13-50_1,cell_200,1
RA17_13-56_1,cell_57,1
RA17_13-56_1,cell_1087,1
RA17_13-56_1,cell_1081,1
RA17_13-34_1,cell_127,1
RA17_13-34_1,cell_779,1
RA17_13-34_1,cell_467,1
RA17_13-56_1,cell_970,1
RA17_13-56_1,cell_864,1
RA17_13-55_1,cell_310,1
RA17_13-56_1,cell_641,1
RA17_13-34_1,cell_5,1
RA17_13-56_1,cell_396,1
RA17_13-56_1,cell_810,1
RA17_13-34_1,cell_287,1
RA17_13-34_1,cell_247,1
RA17_13-34_1,cell_442,1
RA17_13-34_1,cell_464,1
RA17_13-55_1,cell_252,1
RA17_13-56_1,cell_575,1
RA17_13-44_1,cell_1248,1
RA17_13-34_1,cell_431,1
RA17_13-34_1,cell_4,1
RA17_13-56_1,cell_609,1
RA17_13-34_1,cell_164,1
RA17_13-56_1,cell_569,1
RA17_13-34_1,cell_239,1
RA17_13-56_1,cell_642,1
RA17_13-55_1,cell_834,1
RA17_13-34_1,cell_533,1
RA17_13-34_1,cell_233,1
RA17_13-56_1,cell_294,1
RA17_13-56_1,cell_413,1
RA17_13-56_1,cell_704,1
RA17_13-56_1,cell_65,1
RA17_13-34_1,cell_735,1
RA17_13-34_1,cell_209,1
RA17_13-34_1,cell_343,1
RA17_13-56_1,cell_13,1
RA17_13-56_1,cell_826,1
RA17_13-56_1,cell_957,1
RA17_13-56_1,cell_355,1
RA17_13-56_1,cell_793,1
RA17_13-44_1,cell_1139,1
RA17_13-73_4,cell_1953,1
RA17_13-34_1,cell_227,1
RA17_13-34_1,cell_633,1
RA17_13-56_1,cell_493,1
RA17_13-34_1,cell_588,1
RA17_13-56_1,cell_269,1
RA17_13-55_1,cell_1116,1
RA17_13-34_1,cell_142,1
RA17_13-34_1,cell_512,1
RA17_13-34_1,cell_267,1
RA17_13-34_1,cell_664,1
RA17_13-56_1,cell_1098,1
RA17_13-56_1,cell_612,1
RA17_13-56_1,cell_532,1
RA17_13-56_1,cell_295,1
RA17_13-50_1,cell_470,1
RA17_13-56_1,cell_22,1
RA17_13-34_1,cell_631,1
RA17_13-56_1,cell_650,1
RA17_13-34_1,cell_156,1
RA17_13-34_1,cell_6,1
RA17_13-34_1,cell_391,1
RA17_13-56_1,cell_420,1
RA17_13-34_1,cell_412,1
RA17_13-56_1,cell_542,1
RA17_13-56_1,cell_288,1
RA17_13-34_1,cell_421,1
RA17_13-56_1,cell_321,1
RA17_13-34_1,cell_336,1
RA17_13-56_1,cell_393,1
RA17_13-34_1,cell_627,1
RA17_13-44_1,cell_242,1
RA17_13-34_1,cell_645,1
RA17_13-56_1,cell_628,1
RA17_13-34_1,cell_100,1
RA17_13-56_1,cell_179,1
