sample,cell_barcode,clone_id
TP49-IR-1T,cell_136,2
TP49-IR-1T,cell_1360,1
TP49-IR-1T,cell_1361,1
TP49-IR-1T,cell_1362,4
TP49-IR-1T,cell_1363,1
TP49-IR-1T,cell_1364,1
TP49-IR-1T,cell_1365,2
TP49-IR-1T,cell_1366,4
TP49-IR-1T,cell_1367,4
TP49-IR-1T,cell_1368,4
TP49-IR-1T,cell_1369,2
TP49-IR-1T,cell_137,2
TP49-IR-1T,cell_1370,2
TP49-IR-1T,cell_1371,1
TP49-IR-1T,cell_1372,8
TP49-IR-1T,cell_1373,2
TP49-IR-1T,cell_1374,2
TP49-IR-1T,cell_1375,0
TP49-IR-1T,cell_1376,6
TP49-IR-1T,cell_1377,2
TP49-IR-1T,cell_1378,4
TP49-IR-1T,cell_1379,4
TP49-IR-1T,cell_138,5
TP49-IR-1T,cell_1380,6
TP49-IR-1T,cell_1381,4
TP49-IR-1T,cell_1382,7
TP49-IR-1T,cell_1383,4
TP49-IR-1T,cell_1384,1
TP49-IR-1T,cell_1385,1
TP49-IR-1T,cell_1386,1
TP49-IR-1T,cell_1387,7
TP49-IR-1T,cell_1388,4
TP49-IR-1T,cell_1389,1
TP49-IR-1T,cell_139,5
TP49-IR-1T,cell_1390,1
TP49-IR-1T,cell_1391,1
TP49-IR-1T,cell_1392,6
TP49-IR-1T,cell_1393,7
TP49-IR-1T,cell_1394,2
TP49-IR-1T,cell_1395,2
TP49-IR-1T,cell_1396,2
TP49-IR-1T,cell_1397,5
TP49-IR-1T,cell_1398,1
TP49-IR-1T,cell_1399,2
TP49-IR-1T,cell_14,7
TP49-IR-1T,cell_140,2
TP49-IR-1T,cell_1400,1
TP49-IR-1T,cell_1401,1
TP49-IR-1T,cell_1402,7
TP49-IR-1T,cell_1403,4
TP49-IR-1T,cell_1404,2
TP49-IR-1T,cell_1405,6
TP49-IR-1T,cell_1406,7
TP49-IR-1T,cell_1407,1
TP49-IR-1T,cell_1408,2
TP49-IR-1T,cell_1409,4
TP49-IR-1T,cell_141,2
TP49-IR-1T,cell_1410,2
TP49-IR-1T,cell_1411,2
TP49-IR-1T,cell_1412,6
TP49-IR-1T,cell_1413,7
TP49-IR-1T,cell_1414,1
TP49-IR-1T,cell_1415,1
TP49-IR-1T,cell_1416,2
TP49-IR-1T,cell_1417,0
TP49-IR-1T,cell_1418,4
TP49-IR-1T,cell_1419,7
TP49-IR-1T,cell_142,4
TP49-IR-1T,cell_1420,2
TP49-IR-1T,cell_1421,4
TP49-IR-1T,cell_1422,1
TP49-IR-1T,cell_1423,2
TP49-IR-1T,cell_1424,7
TP49-IR-1T,cell_1425,2
TP49-IR-1T,cell_1426,1
TP49-IR-1T,cell_1427,1
TP49-IR-1T,cell_1428,4
TP49-IR-1T,cell_1429,4
TP49-IR-1T,cell_143,6
TP49-IR-1T,cell_1430,1
TP49-IR-1T,cell_1431,3
TP49-IR-1T,cell_1432,2
TP49-IR-1T,cell_1433,4
TP49-IR-1T,cell_1434,1
TP49-IR-1T,cell_1435,0
TP49-IR-1T,cell_1436,2
TP49-IR-1T,cell_1437,4
TP49-IR-1T,cell_1438,1
TP49-IR-1T,cell_1439,3
TP49-IR-1T,cell_144,4
TP49-IR-1T,cell_1440,4
TP49-IR-1T,cell_1441,1
TP49-IR-1T,cell_1442,7
TP49-IR-1T,cell_1443,2
TP49-IR-1T,cell_1444,4
TP49-IR-1T,cell_1445,1
TP49-IR-1T,cell_1446,4
TP49-IR-1T,cell_1447,1
TP49-IR-1T,cell_1448,6
TP49-IR-1T,cell_1449,2
TP49-IR-1T,cell_145,1
TP49-IR-1T,cell_1450,6
TP49-IR-1T,cell_1451,2
TP49-IR-1T,cell_1452,7
TP49-IR-1T,cell_1453,5
TP49-IR-1T,cell_1454,4
