sample,cell_barcode,clone_id
M13-1,cell_1680,4
M13-1,cell_1681,0
M13-1,cell_1682,3
M13-1,cell_1683,3
M13-1,cell_1684,0
M13-1,cell_1685,0
M13-1,cell_1686,4
M13-1,cell_1687,3
M13-1,cell_1688,0
M13-1,cell_1689,0
M13-1,cell_169,0
M13-1,cell_1690,0
M13-1,cell_1691,0
M13-1,cell_1692,0
M13-1,cell_1693,4
M13-1,cell_1694,4
M13-1,cell_1695,0
M13-1,cell_1696,3
M13-1,cell_1697,4
M13-1,cell_1698,0
M13-1,cell_1699,4
M13-1,cell_17,4
M13-1,cell_170,3
M13-1,cell_1700,1
M13-1,cell_1701,0
M13-1,cell_1702,3
M13-1,cell_1703,4
M13-1,cell_1704,0
M13-1,cell_1705,0
M13-1,cell_1706,4
M13-1,cell_1707,0
M13-1,cell_1708,0
M13-1,cell_1709,3
M13-1,cell_171,0
M13-1,cell_1710,2
M13-1,cell_1711,4
M13-1,cell_1712,4
M13-1,cell_1713,4
M13-1,cell_1714,3
M13-1,cell_1715,3
M13-1,cell_1716,0
M13-1,cell_1717,1
M13-1,cell_1718,0
M13-1,cell_1719,4
M13-1,cell_172,3
M13-1,cell_1720,4
M13-1,cell_1721,0
M13-1,cell_1722,0
M13-1,cell_1723,5
M13-1,cell_1724,0
M13-1,cell_1725,3
M13-1,cell_1726,0
M13-1,cell_1727,0
M13-1,cell_1728,3
M13-1,cell_1729,4
M13-1,cell_173,3
M13-1,cell_1730,0
M13-1,cell_1731,1
M13-1,cell_1732,4
M13-1,cell_1733,1
M13-1,cell_1734,3
M13-1,cell_1735,0
M13-1,cell_1736,0
M13-1,cell_1737,3
M13-1,cell_1738,0
M13-1,cell_1739,0
M13-1,cell_174,0
M13-1,cell_1740,0
M13-1,cell_1741,4
M13-1,cell_1742,0
M13-1,cell_1743,4
M13-1,cell_1744,1
M13-1,cell_1745,0
M13-1,cell_1746,3
M13-1,cell_1747,0
M13-1,cell_1748,3
M13-1,cell_1749,0
M13-1,cell_175,0
M13-1,cell_1750,0
M13-1,cell_1751,0
M13-1,cell_1752,4
M13-1,cell_1753,0
M13-1,cell_1754,0
M13-1,cell_1755,4
M13-1,cell_1756,3
M13-1,cell_1757,0
M13-1,cell_1758,3
M13-1,cell_1759,0
M13-1,cell_176,0
M13-1,cell_1760,3
M13-1,cell_1761,0
M13-1,cell_1762,4
M13-1,cell_1763,4
M13-1,cell_1764,0
M13-1,cell_1765,1
M13-1,cell_1766,3
M13-1,cell_1767,3
M13-1,cell_1768,1
M13-1,cell_1769,3
M13-1,cell_177,0
M13-1,cell_1770,1
M13-1,cell_1771,1
M13-1,cell_1772,1
M13-1,cell_1773,0
M13-1,cell_1774,0
M13-1,cell_1775,0
M13-1,cell_1776,4
M13-1,cell_1777,0
M13-1,cell_1778,4
M13-1,cell_1779,3
M13-1,cell_178,3
M13-1,cell_1780,3
M13-1,cell_1781,3
M13-1,cell_1782,0
M13-1,cell_1783,0
M13-1,cell_1784,4
M13-1,cell_1785,3
M13-1,cell_1786,1
M13-1,cell_1787,3
M13-1,cell_1788,3
M13-1,cell_1789,3
M13-1,cell_179,1
M13-1,cell_1790,0
M13-1,cell_1791,4
M13-1,cell_1792,3
M13-1,cell_1793,0
M13-1,cell_1794,0
M13-1,cell_1795,1
M13-1,cell_1796,1
M13-1,cell_1797,0
M13-1,cell_1798,0
